id,y_true,y_pred,absolute_error,relative_error
1768475248.89676,204334.93,193608.24,10726.7
1768475253.903738,427999.2,390453.88,37545.32
1768475258.911517,364095.71,334244.79,29850.92
1768475263.917993,122321.01,181855.62,59534.61
1768475268.923243,487915.12,404653.56,83261.56
1768475273.930101,228935.74,246815.39,17879.64
1768475278.937043,254897.94,239846.72,15051.22
1768475283.943709,419259.4,277417.95,141841.44
1768475288.950479,337668.3,281040.31,56627.99
1768475293.957625,85097.24,145544.43,60447.19
1768475298.962364,288444.03,251684.29,36759.74
1768475303.968921,266506.56,214655.37,51851.19
1768475308.975567,338452.73,311814.66,26638.06
1768475313.982133,477923.61,395453.69,82469.92
1768475318.988744,287289.9,284271.3,3018.6
1768475323.995415,218050.07,241688.26,23638.2
1768475329.001239,440960.49,363653.88,77306.61
1768475334.008248,270195.24,304557.07,34361.83
1768475339.014726,273345.25,312137.87,38792.62
1768475344.021627,144953.01,268406.13,123453.12
1768475349.030038,473288.0,286577.33,186710.67
1768475354.037149,131562.61,208884.89,77322.27
1768475359.042094,121334.11,190963.79,69629.69
1768475364.049568,441935.42,327326.42,114609.0
1768475369.052764,231032.61,295339.76,64307.15
1768475374.059971,419288.7,395488.62,23800.08
1768475379.067013,268876.23,226539.35,42336.88
1768475384.073668,196511.51,225157.0,28645.49
1768475389.081876,193815.24,245892.02,52076.78
1768475394.088539,170724.21,224590.6,53866.39
1768475399.095024,252319.51,226096.76,26222.75
1768475404.101723,307583.48,267269.31,40314.16
1768475409.109432,290399.18,284534.88,5864.3
1768475414.116343,100786.17,247967.6,147181.44
1768475419.119239,88659.67,141858.94,53199.27
1768475424.12582,269360.53,271670.12,2309.59
1768475429.132616,103891.98,170306.69,66414.71
1768475434.139819,200753.86,226870.24,26116.38
1768475439.147036,142791.22,193605.06,50813.84
1768475444.153764,371474.4,341669.21,29805.19
1768475449.159441,347886.43,314871.68,33014.75
1768475454.166479,456815.74,409958.1,46857.64
1768475459.173156,104850.15,252052.29,147202.15
1768475464.179508,321356.24,367024.25,45668.01
1768475469.186018,368385.27,311577.51,56807.76
1768475474.192618,144233.02,132642.62,11590.4
1768475479.198222,336671.4,346524.33,9852.93
1768475484.204551,322706.22,334457.77,11751.54
1768475489.206497,356262.39,356487.36,224.97
1768475494.21353,173305.3,148063.16,25242.14
1768475499.220652,151343.2,159631.31,8288.11
1768475504.226503,358644.32,297770.07,60874.25
1768475509.227368,135686.07,261954.42,126268.34
1768475514.234866,231641.01,269513.5,37872.48
1768475519.241336,369131.32,290167.48,78963.84
1768475524.247914,231032.61,247290.22,16257.61
1768475529.254576,50322.59,301160.66,250838.07
1768475534.261333,196438.23,221381.32,24943.09
1768475536.168321,147303.44,265439.91,118136.47
1768475537.169403,439395.6,287060.49,152335.11
1768475538.170938,449303.92,204968.95,244334.98
1768475539.172477,486840.15,225698.69,261141.46
1768475539.266878,461177.37,362688.73,98488.64
1768475540.175932,370249.77,248732.25,121517.51
1768475541.17719,288828.88,252431.62,36397.26
1768475542.180501,380488.43,296870.11,83618.33
1768475543.18182,50584.3,230498.41,179914.11
1768475544.183303,122908.52,350649.94,227741.42
1768475544.273493,321802.25,303825.21,17977.04
1768475545.187466,174083.62,229771.59,55687.97
1768475546.188456,339972.49,285879.25,54093.25
1768475547.190587,274656.95,240456.7,34200.24
1768475548.1922,147845.78,352514.41,204668.63
1768475549.19401,96774.9,245363.51,148588.61
1768475549.280904,101024.19,145342.09,44317.9
1768475550.195271,264546.66,231887.7,32658.96
1768475551.196448,160925.24,255299.71,94374.47
1768475552.197714,483277.27,237081.26,246196.01
1768475553.199675,425828.65,198520.75,227307.89
1768475554.201867,150629.52,248963.86,98334.34
1768475554.288984,359346.59,260885.71,98460.88
1768475555.204728,134062.5,270959.48,136896.99
1768475556.205432,266217.24,211341.2,54876.04
1768475557.207649,271478.36,272446.76,968.41
1768475558.209167,60913.38,245327.68,184414.29
1768475559.210478,397795.82,256586.23,141209.59
1768475559.295933,237851.73,266944.55,29092.82
1768475560.212585,354761.15,252698.55,102062.6
1768475561.215614,281179.9,295530.37,14350.47
1768475562.216759,287968.6,189413.76,98554.84
1768475563.218258,206259.65,204157.68,2101.97
1768475564.219168,123413.66,210957.16,87543.51
1768475564.303566,252943.93,289706.1,36762.17
1768475565.220547,356656.04,323002.83,33653.21
1768475566.221684,346498.69,280498.55,66000.14
1768475567.223186,441457.72,263779.72,177678.0
1768475568.22442,358916.57,330925.86,27990.7
1768475569.225466,443186.81,290712.94,152473.88
1768475569.308473,99507.97,148991.0,49483.02
1768475570.228042,250339.34,287398.66,37059.32
1768475571.229937,452047.98,340975.01,111072.96
1768475572.233722,300130.08,215895.18,84234.9
1768475573.237669,262786.75,319154.69,56367.93
1768475574.242672,201022.67,280743.16,79720.49
1768475574.315163,474359.32,233105.52,241253.8
1768475575.245658,243522.41,302912.64,59390.24
1768475576.249213,446788.31,310379.24,136409.07
1768475577.250509,324045.04,289159.41,34885.64
1768475578.251239,302968.36,296883.63,6084.73
1768475579.252077,226575.7,300194.38,73618.68
1768475579.32199,97016.14,154290.5,57274.36
1768475580.255237,283718.02,234925.07,48792.96
1768475581.256831,497755.26,262761.19,234994.07
1768475582.25807,369782.38,277511.15,92271.23
1768475583.260769,374178.46,289348.04,84830.42
1768475584.261998,481276.86,285884.26,195392.6
1768475584.328479,186476.46,210715.26,24238.8
1768475585.263148,120010.29,282570.1,162559.81
1768475586.265838,169737.52,260169.43,90431.91
1768475587.266648,303729.2,277593.63,26135.58
1768475588.267744,211882.23,274476.18,62593.95
1768475589.270261,401893.78,284518.52,117375.25
1768475589.335934,351614.29,194352.7,157261.59
1768475590.272334,487799.41,205196.7,282602.71
1768475591.273292,276995.69,258747.57,18248.12
1768475592.274783,53000.28,240066.09,187065.81
1768475593.278299,238796.5,249096.9,10300.39
1768475594.28002,455386.94,232371.79,223015.14
1768475594.342688,165209.53,191399.21,26189.68
1768475595.280855,153510.82,240276.75,86765.93
1768475596.282188,369082.74,285781.94,83300.79
1768475597.283717,328404.25,264596.47,63807.79
1768475598.284431,177993.67,316982.23,138988.57
1768475599.285256,274812.04,304152.17,29340.13
1768475599.34831,116645.36,166023.52,49378.16
1768475600.288827,291497.45,301105.77,9608.31
1768475601.290133,341513.2,256458.6,85054.61
1768475602.292519,420477.13,251974.56,168502.56
1768475603.293278,232364.03,310533.48,78169.45
1768475604.294469,156678.84,221734.29,65055.46
1768475604.355126,452344.79,259475.2,192869.59
1768475605.295834,234728.82,264886.48,30157.66
1768475606.298983,178245.14,238218.24,59973.1
1768475607.300041,148507.46,234709.54,86202.08
1768475608.30125,397379.13,221302.73,176076.4
1768475609.302135,270186.15,216390.75,53795.4
1768475609.360092,275089.07,338122.21,63033.14
1768475610.305489,440134.69,234268.62,205866.07
1768475611.307524,325217.75,244208.93,81008.82
1768475612.310822,403502.16,218744.41,184757.75
1768475613.313867,53383.78,235876.64,182492.85
1768475614.315123,213778.87,218092.41,4313.54
1768475614.366711,254975.76,258986.28,4010.52
1768475615.31687,132233.14,272030.85,139797.71
1768475616.318994,330829.78,271856.37,58973.41
1768475617.320275,377994.29,221115.0,156879.29
1768475618.321409,311690.91,244650.59,67040.32
1768475619.324227,374480.66,283628.57,90852.09
1768475619.37352,257046.18,301356.37,44310.19
1768475620.325791,412173.61,275954.64,136218.96
1768475621.327093,179846.64,294762.72,114916.08
1768475622.328754,462706.62,267109.14,195597.48
1768475623.330016,389747.69,265707.55,124040.14
1768475624.331071,307362.26,195705.93,111656.32
1768475624.381311,191678.52,254658.22,62979.7
1768475625.332739,334432.45,199214.14,135218.31
1768475626.33648,67945.14,236653.78,168708.64
1768475627.337981,103765.53,309303.44,205537.91
1768475628.339327,418407.04,199687.8,218719.24
1768475629.340501,262896.13,258852.07,4044.06
1768475629.387327,259184.65,260041.78,857.13
1768475630.341763,384160.43,293420.52,90739.91
1768475631.342898,135996.48,221816.3,85819.82
1768475632.343743,128323.35,294355.7,166032.35
1768475633.344938,93596.4,230911.67,137315.27
1768475634.346036,242469.09,277251.07,34781.97
1768475634.394675,97758.51,185431.62,87673.11
1768475635.348106,167908.42,250512.76,82604.34
1768475639.402483,274041.13,242076.7,31964.43
1768475644.410104,307583.48,278499.59,29083.89
1768475649.416796,249231.17,238503.92,10727.25
1768475654.423492,248690.3,283354.38,34664.07
1768475659.42993,276831.54,268534.13,8297.41
1768475664.437046,373756.99,292767.24,80989.75
1768475669.439619,279101.02,275500.78,3600.24
1768475674.44607,145043.72,220721.83,75678.12
1768475679.453035,66963.83,142766.5,75802.67
1768475684.45996,165814.46,218200.23,52385.78
1768475689.466569,191678.52,212774.18,21095.66
1768475694.473411,60975.95,186699.09,125723.14
1768475699.480308,486800.61,299539.92,187260.7
1768475704.485685,494717.95,377033.61,117684.34
1768475709.492824,231641.01,244978.44,13337.42
1768475714.499638,384039.61,247360.8,136678.81
1768475719.504883,361338.76,311142.87,50195.89
1768475724.511442,441094.58,428393.95,12700.63
1768475729.514296,270704.48,291270.19,20565.71
1768475734.520645,153463.27,176588.18,23124.91
1768475739.527396,144818.0,186444.97,41626.97
1768475744.533768,452765.24,365629.65,87135.58
1768475749.538943,498111.07,233806.85,264304.22
1768475754.545579,236493.42,213806.63,22686.79
1768475759.552673,77723.59,181398.5,103674.91
1768475764.559836,413365.07,333061.96,80303.11
1768475769.567421,259110.26,267044.86,7934.6
1768475774.574133,336511.81,310632.59,25879.22
1768475779.57992,435528.48,377886.26,57642.22
1768475784.586794,200364.36,249741.79,49377.43
1768475789.591922,414563.04,326284.37,88278.67
1768475794.598444,231641.01,260774.41,29133.4
1768475799.605548,216382.01,279364.49,62982.47
1768475804.612697,175820.64,265352.34,89531.69
1768475809.617852,494195.04,394251.72,99943.32
1768475814.624871,179964.49,220965.51,41001.02
1768475819.63294,319743.74,250668.95,69074.79
1768475824.639516,456372.79,431046.78,25326.01
1768475829.646281,228734.1,254445.12,25711.02
1768475834.64958,316313.56,276999.34,39314.22
1768475839.654742,148694.18,177971.6,29277.42
1768475844.661573,446497.32,319454.67,127042.65
1768475849.669687,144818.0,211266.72,66448.72
1768475854.676707,222590.53,246935.83,24345.3
1768475859.683404,294745.06,271366.51,23378.56
1768475864.690785,263911.58,238313.35,25598.23
1768475869.695655,350336.99,346804.32,3532.67
1768475874.702346,93256.63,165643.99,72387.36
1768475879.70918,187346.54,239916.53,52570.0
1768475884.715802,477772.87,234727.89,243044.98
1768475889.722787,423339.71,400809.48,22530.23
1768475894.729419,342872.58,276846.51,66026.07
1768475899.734798,400789.26,318319.31,82469.95
1768475904.741318,401900.82,373735.16,28165.66
1768475909.744483,265754.74,264630.06,1124.68
1768475914.751637,202847.28,225470.73,22623.45
1768475919.754414,381179.1,272543.98,108635.13
1768475924.761266,165703.33,223593.47,57890.15
1768475929.766309,311358.57,215341.54,96017.03
1768475934.77549,50355.28,140259.4,89904.12
1768475939.783988,487424.06,343977.5,143446.56
1768475944.792058,162455.77,154927.27,7528.5
1768475949.799794,110391.09,142934.48,32543.39
1768475954.802987,72401.45,120118.59,47717.14
1768475959.810266,169378.29,172225.35,2847.06
1768475964.819926,234932.27,233873.91,1058.36
1768475969.82935,415542.8,316204.81,99337.99
1768475974.83789,255342.57,307947.73,52605.16
1768475979.845883,498111.07,206079.38,292031.69
1768475984.854621,387191.91,363360.48,23831.43
1768475989.859642,165963.04,198568.95,32605.91
1768475994.86912,67366.2,134332.85,66966.64
1768475999.878414,96325.77,148732.1,52406.33
1768476004.883078,253967.8,264097.92,10130.12
1768476009.888058,218272.42,230857.96,12585.54
1768476014.896262,477012.3,411806.06,65206.23
1768476019.903127,493218.1,405805.41,87412.68
1768476024.908601,139158.83,165274.14,26115.31
1768476029.913499,321689.81,234911.99,86777.82
1768476034.923153,155124.06,190680.54,35556.48
1768476039.932622,465157.58,447509.39,17648.19
1768476044.941341,215274.97,236591.71,21316.75
1768476049.949153,419331.13,353846.9,65484.23
1768476054.958011,132610.83,159677.84,27067.01
1768476059.966251,90149.98,147203.19,57053.21
1768476064.97585,99507.97,181847.2,82339.22
1768476069.986003,186024.52,232974.61,46950.09
1768476074.994809,316313.56,324621.33,8307.77
1768476080.000399,455862.25,330730.58,125131.67
1768476085.004725,112210.5,172786.18,60575.68
1768476090.013588,63936.77,129226.62,65289.85
1768476095.022358,247234.37,261162.56,13928.19
1768476100.02917,322706.22,300177.18,22529.04
1768476105.03655,157644.99,207466.39,49821.4
1768476110.041988,249231.17,201163.23,48067.93
1768476115.048983,227156.85,254730.04,27573.19
1768476120.056337,97097.29,171189.65,74092.36
1768476125.063829,482119.86,393773.76,88346.1
1768476130.073124,392209.07,300628.76,91580.31
1768476135.082157,455529.93,330471.0,125058.93
1768476140.088182,468701.87,327061.35,141640.52
1768476145.095573,323010.2,280647.05,42363.14
1768476150.104215,69746.49,242504.1,172757.61
1768476155.112989,292541.39,297010.03,4468.64
1768476160.122254,221633.96,258582.36,36948.4
1768476165.131162,124036.42,176537.62,52501.21
1768476170.139149,140152.92,236751.96,96599.04
1768476175.148127,240883.28,196595.07,44288.2
1768476180.156179,194420.95,190012.64,4408.3
1768476185.164184,173305.3,187883.23,14577.93
1768476190.173847,85414.36,116404.01,30989.65
1768476195.18262,97481.14,167175.41,69694.27
1768476200.188297,343518.8,252911.98,90606.82
1768476205.195905,275161.26,259858.76,15302.51
1768476210.203981,410739.17,366426.27,44312.89
1768476215.211675,96325.77,162851.96,66526.2
1768476220.222556,366771.5,319965.13,46806.37
1768476225.230401,294034.99,223701.63,70333.36
1768476230.236043,175492.37,163277.04,12215.33
1768476235.243481,281557.0,264548.81,17008.19
1768476240.252169,164072.19,205997.91,41925.72
1768476245.26077,287289.9,286538.34,751.56
1768476250.269363,77723.59,195555.76,117832.17
1768476255.278181,482637.91,377914.15,104723.76
1768476260.284318,417215.08,408659.02,8556.06
1768476265.29334,248690.3,240946.49,7743.82
1768476270.301877,155124.06,190715.35,35591.28
1768476275.309605,97016.14,161983.07,64966.93
1768476280.313535,163513.78,225488.53,61974.76
1768476285.324181,366771.5,332287.2,34484.3
1768476290.330396,162024.59,211013.6,48989.02
1768476295.340006,85413.95,187122.89,101708.93
1768476300.349283,108040.51,194335.39,86294.88
1768476305.358493,251009.92,272606.73,21596.8
1768476310.367597,365582.0,376752.22,11170.22
1768476315.375572,177143.39,215418.66,38275.27
1768476320.382538,108066.38,158141.12,50074.73
1768476325.391037,267090.62,302628.68,35538.06
1768476330.399347,53054.68,221813.46,168758.78
1768476335.407774,323010.2,233935.83,89074.36
1768476340.416808,456372.79,362292.51,94080.28
1768476345.426048,149557.02,168448.01,18890.99
1768476350.433463,155326.0,166226.39,10900.39
1768476355.442844,140211.07,205049.18,64838.11
1768476360.452289,247759.42,314631.87,66872.45
1768476365.462287,231032.61,255782.05,24749.45
1768476370.472175,266291.61,288856.55,22564.94
1768476375.481346,172921.83,184961.06,12039.23
1768476380.487891,175492.37,199243.73,23751.36
1768476385.497872,373756.99,313768.6,59988.38
1768476390.507588,178359.95,215008.47,36648.51
1768476395.516547,371616.04,279290.99,92325.05
1768476400.525904,250015.99,203887.96,46128.03
1768476405.534086,82503.21,150531.49,68028.28
1768476410.540612,305812.49,247410.46,58402.03
1768476415.549429,50180.69,120698.68,70517.99
1768476420.558277,300568.26,256210.35,44357.91
1768476425.567115,144818.0,141434.44,3383.56
1768476430.576818,424473.1,195737.3,228735.81
1768476435.586042,440960.49,342416.76,98543.74
1768476440.59223,179964.49,194960.15,14995.67
1768476445.600946,85814.67,132795.95,46981.29
1768476450.61008,247234.37,204584.1,42650.28
1768476455.619858,401900.82,437053.27,35152.45
1768476460.629451,452765.24,430137.68,22627.56
1768476465.637302,130478.48,188331.29,57852.81
1768476470.644469,410617.19,309915.82,100701.37
1768476475.6522,117170.61,212371.66,95201.05
1768476480.661416,384988.66,347602.86,37385.81
1768476485.670542,325245.05,328118.65,2873.6
1768476490.679232,234727.17,155526.81,79200.36
1768476495.687302,379725.54,361816.69,17908.84
1768476500.693503,72122.37,137562.77,65440.4
1768476505.702509,165814.46,219709.56,53895.11
1768476510.711739,249231.17,314809.59,65578.43
1768476515.720571,359346.59,371132.81,11786.22
1768476520.730187,136407.31,151242.52,14835.2
1768476525.738242,457632.23,372750.22,84882.01
1768476530.744037,78591.08,317132.56,238541.49
1768476535.751391,277614.15,213586.1,64028.05
1768476540.760255,129071.86,220333.38,91261.52
1768476545.76885,82569.38,133644.93,51075.55
1768476550.778233,359652.95,368765.28,9112.34
1768476555.786619,367473.49,305015.66,62457.84
1768476560.793054,375068.08,244586.78,130481.3
1768476565.801712,331115.3,296124.21,34991.09
1768476570.810706,122736.96,233498.62,110761.66
1768476575.821215,266060.72,282151.52,16090.79
1768476580.830109,367726.15,343490.92,24235.23
1768476585.839014,384039.61,231995.6,152044.01
1768476590.841429,194420.95,187510.26,6910.68
1768476595.849862,165209.53,201234.22,36024.69
1768476600.85864,380984.32,279490.38,101493.94
1768476605.867928,240883.28,181719.89,59163.38
1768476610.877252,304638.38,219953.99,84684.39
1768476615.885502,419288.7,341286.91,78001.8
1768476620.892397,337668.3,277004.55,60663.75
1768476625.901061,465157.58,416678.8,48478.78
1768476630.909133,324260.49,266285.61,57974.88
1768476635.916966,108985.94,127402.7,18416.77
1768476640.927001,170244.45,184735.69,14491.24
1768476645.935995,404139.11,342123.05,62016.06
1768476650.94309,227156.85,237258.97,10102.12
1768476655.947291,146859.72,282959.13,136099.41
1768476660.950775,155111.2,232281.01,77169.82
1768476665.953729,234735.25,226824.67,7910.58
1768476670.962384,100786.17,218849.78,118063.61
1768476675.967017,162455.77,188375.41,25919.63
1768476680.973636,163744.64,184999.75,21255.11
1768476685.982493,67262.7,171504.37,104241.67
1768476690.99334,475137.54,356103.19,119034.35
1768476696.003648,268725.89,245538.61,23187.28
1768476701.012271,415586.15,296066.07,119520.08
1768476706.0205,204334.93,196531.43,7803.5
1768476711.027849,154106.92,179954.69,25847.77
1768476716.033823,282175.65,246363.51,35812.13
1768476721.042302,123764.12,296907.44,173143.32
1768476726.050525,373560.27,383824.01,10263.74
1768476731.060565,358710.9,347601.98,11108.92
1768476736.069943,201402.66,219095.81,17693.15
1768476741.076123,359731.85,310433.18,49298.67
1768476746.081094,286967.72,240688.59,46279.13
1768476751.089296,355397.04,339159.0,16238.04
1768476756.103892,107333.63,192005.63,84672.0
1768476761.11684,190266.49,246119.22,55852.73
1768476766.130584,129052.53,147549.98,18497.44
1768476771.145813,103672.25,173035.09,69362.83
1768476776.16201,176208.45,214284.93,38076.48
1768476781.17573,337141.73,352663.29,15521.56
1768476786.188901,82960.52,140415.86,57455.34
1768476791.202185,498111.07,200996.42,297114.64
1768476796.218106,374120.57,275602.2,98518.37
1768476801.230335,191719.95,276542.84,84822.89
1768476806.244309,483717.95,373815.08,109902.86
1768476811.261107,257046.18,318539.18,61493.0
1768476816.270269,281557.0,230957.21,50599.8
1768476821.285971,144667.44,185309.44,40642.0
1768476826.302648,234017.26,266103.77,32086.52
1768476831.313047,316313.56,287789.63,28523.93
1768476836.326064,452765.24,401399.17,51366.07
1768476841.335365,497967.62,411614.81,86352.82
1768476846.348466,360290.39,328784.07,31506.33
1768476851.355117,92145.85,156936.47,64790.61
1768476856.362012,199710.58,252870.58,53160.0
1768476861.371078,332266.28,275237.79,57028.49
1768476866.37971,128654.02,189915.55,61261.53
1768476871.389179,123764.12,251902.38,128138.26
1768476876.393892,214168.14,380079.53,165911.39
1768476881.410167,355155.13,354110.63,1044.5
1768476886.4175,145782.54,165875.3,20092.76
1768476891.426263,359652.95,354883.68,4769.27
1768476896.43624,397508.12,392932.34,4575.79
1768476901.445294,339260.92,331505.52,7755.4
1768476906.455278,408230.84,342290.55,65940.29
1768476911.464827,351479.07,385618.43,34139.36
1768476916.471796,264646.36,248973.22,15673.14
1768476921.481247,136170.33,289538.53,153368.21
1768476926.48995,116645.36,122710.47,6065.11
1768476931.498435,162024.59,156355.8,5668.78
1768476936.508236,240511.11,283048.25,42537.13
1768476941.51508,434028.08,377806.74,56221.34
1768476946.521381,71337.04,165329.86,93992.83
